Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2020","2020","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2000","2000","%","15","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2001","2001","%","15.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2002","2002","%","15.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2003","2003","%","15.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2004","2004","%","16.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2005","2005","%","16.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2006","2006","%","16.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2007","2007","%","17.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2008","2008","%","17.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2009","2009","%","17.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2010","2010","%","18.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2011","2011","%","18.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2012","2012","%","18.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2013","2013","%","19","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2014","2014","%","19.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2015","2015","%","19.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2016","2016","%","19.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2000","2000","millions","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2001","2001","millions","7.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2002","2002","millions","7.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2003","2003","millions","7.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2004","2004","millions","7.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2005","2005","millions","7.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2006","2006","millions","8.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2007","2007","millions","8.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2008","2008","millions","8.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2009","2009","millions","8.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2010","2010","millions","8.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2011","2011","millions","9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2012","2012","millions","9.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2013","2013","millions","9.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2014","2014","millions","9.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2015","2015","millions","9.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210420","Number of obese adults (18 years and older) (million)","2016","2016","millions","10.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2000","2000","%","12","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2001","2001","%","11.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2002","2002","%","11.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2003","2003","%","11.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2004","2004","%","11.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2005","2005","%","11.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2006","2006","%","11.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2007","2007","%","11.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2008","2008","%","11.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2009","2009","%","11.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","11.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2011","2011","%","11.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2012","2012","%","11.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2013","2013","%","12","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2014","2014","%","12.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","12.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2016","2016","%","12.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2017","2017","%","13","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2018","2018","%","13.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2019","2019","%","13.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2000","2000","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2001","2001","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2002","2002","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2003","2003","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2004","2004","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2005","2005","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2006","2006","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2007","2007","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2008","2008","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2009","2009","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2010","2010","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2011","2011","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2012","2012","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2013","2013","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2014","2014","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2015","2015","millions","1.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2016","2016","millions","1.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2017","2017","millions","1.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2018","2018","millions","1.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2019","2019","millions","1.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2000","2000","%","7.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2001","2001","%","7.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2002","2002","%","7.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2003","2003","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2004","2004","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2005","2005","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2006","2006","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2007","2007","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2008","2008","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2009","2009","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2010","2010","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2011","2011","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2012","2012","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2013","2013","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2014","2014","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21049","Prevalence of low birthweight (percent)","2015","2015","%","7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2000","2000","millions","37.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2001","2001","millions","38","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2002","2002","millions","38.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2003","2003","millions","38.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2004","2004","millions","38.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2005","2005","millions","39.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2006","2006","millions","39.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2007","2007","millions","39","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2008","2008","millions","38.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2009","2009","millions","38.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2010","2010","millions","37.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2011","2011","millions","37","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2012","2012","millions","36.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2013","2013","millions","35.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2014","2014","millions","35","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210490","Number of newborns with low birthweight (million)","2015","2015","millions","34.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2000","2000","kcal/capita/day","1938","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2001","2001","kcal/capita/day","1938","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2002","2002","kcal/capita/day","1938","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2003","2003","kcal/capita/day","1937","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2004","2004","kcal/capita/day","1936","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2005","2005","kcal/capita/day","1936","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2006","2006","kcal/capita/day","1934","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2007","2007","kcal/capita/day","1933","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2008","2008","kcal/capita/day","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2009","2009","kcal/capita/day","1931","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2010","2010","kcal/capita/day","1930","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2011","2011","kcal/capita/day","1929","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2012","2012","kcal/capita/day","1930","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2013","2013","kcal/capita/day","1930","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2014","2014","kcal/capita/day","1931","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2015","2015","kcal/capita/day","1932","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2016","2016","kcal/capita/day","1933","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/capita/day","1933","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/capita/day","1934","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/capita/day","1935","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/capita/day","1935","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/capita/day","1935","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2529","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2001","2001","kcal/capita/day","2528","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2002","2002","kcal/capita/day","2528","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2003","2003","kcal/capita/day","2527","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2004","2004","kcal/capita/day","2525","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2524","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2006","2006","kcal/capita/day","2522","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2007","2007","kcal/capita/day","2520","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2008","2008","kcal/capita/day","2518","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2009","2009","kcal/capita/day","2517","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2516","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2011","2011","kcal/capita/day","2515","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2012","2012","kcal/capita/day","2515","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2013","2013","kcal/capita/day","2516","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2014","2014","kcal/capita/day","2517","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2519","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2016","2016","kcal/capita/day","2520","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2017","2017","kcal/capita/day","2521","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2018","2018","kcal/capita/day","2523","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2019","2019","kcal/capita/day","2524","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2525","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/capita/day","2526","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2000","2000","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2001","2001","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2002","2002","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2003","2003","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2004","2004","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2005","2005","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2006","2006","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2007","2007","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2008","2008","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2009","2009","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2010","2010","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2011","2011","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2012","2012","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2013","2013","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2014","2014","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2015","2015","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2016","2016","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2017","2017","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2018","2018","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2019","2019","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2020","2020","Number","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","Number","0.22","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2000","2000","%","2.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2001","2001","%","2.12","E","Estimated value",""
